Flow_Rate,Suction_Pressure,Discharge_Pressure,Vibration_RMS,Bearing_Temperature,Motor_Power,Fluid_Temperature,Cavitation_Index,Pump_Failure
222.95,3.2,12.82,1.76,73.75,89.9,41.82,2.65,0
302.47,2.77,8.28,3.16,49.95,55.79,45.9,1.57,0
175.0,1.94,11.77,3.7,33.38,60.97,25.44,0.98,0
182.74,3.62,14.58,3.05,42.75,43.42,53.92,2.1,0
256.15,2.66,9.2,0.99,42.06,44.17,34.67,2.96,0
251.14,2.51,12.04,0.76,49.06,73.13,31.38,3.12,0
217.75,1.99,7.36,2.88,83.66,77.91,48.87,1.2,0
286.43,3.21,8.74,1.04,66.08,77.45,36.16,3.5,0
273.89,2.81,14.02,1.08,60.81,44.5,33.06,3.01,0
288.62,2.88,11.23,1.44,69.37,56.91,37.06,2.68,0
244.46,2.2,16.56,1.62,77.01,67.18,27.84,1.91,0
277.12,3.0,13.08,1.49,61.34,25.86,32.95,2.74,0
229.95,3.05,13.33,1.4,72.29,66.85,50.22,2.88,0
342.42,2.1,9.31,1.77,47.31,88.21,51.66,1.74,0
213.44,1.65,11.04,0.65,44.65,77.05,40.65,2.17,0
344.74,2.85,10.17,0.45,42.62,23.85,33.21,4.0,0
251.57,1.56,9.34,5.4,58.53,65.96,44.14,0.58,0
188.1,2.59,13.66,0.9,25.0,63.24,21.04,3.02,0
311.56,2.23,14.16,0.4,70.9,64.07,51.71,3.38,0
255.67,3.23,13.0,1.22,49.08,61.61,39.3,3.27,0
288.3,2.26,9.93,0.4,64.92,55.1,29.66,3.43,0
305.07,3.16,12.83,0.5,38.3,25.12,54.87,4.0,0
265.21,2.19,7.22,1.88,68.33,64.66,40.43,1.75,0
223.35,3.1,15.31,0.56,71.59,69.41,35.74,4.0,0
293.91,3.74,8.75,4.57,56.23,51.67,60.5,1.61,0
250.03,1.86,9.2,3.21,61.33,78.88,34.75,1.04,0
280.86,2.68,12.29,3.81,42.69,35.4,47.49,1.32,0
153.08,4.15,12.51,1.98,55.55,34.12,46.93,3.21,0
270.11,2.54,11.82,0.68,66.67,61.27,31.53,3.29,0
221.26,2.54,9.22,1.39,51.36,49.77,38.6,2.4,0
324.4,2.97,14.83,2.32,73.32,74.58,37.48,2.08,0
278.04,2.52,7.79,4.13,33.6,53.59,22.33,1.17,0
260.79,1.48,8.29,0.71,51.06,80.37,20.36,1.88,0
271.88,3.18,11.73,1.92,31.95,49.17,18.24,2.51,0
205.07,1.3,8.84,3.69,58.79,62.16,35.5,0.66,1
323.05,2.25,15.06,2.38,52.44,30.23,30.07,1.55,0
339.61,3.22,9.05,5.4,52.89,59.2,30.68,1.21,0
267.68,2.29,15.89,1.31,63.88,61.09,35.79,2.23,0
321.57,2.08,14.59,1.35,51.59,78.14,40.04,2.0,0
224.39,3.03,15.09,0.4,88.68,37.33,36.87,4.0,1
214.13,1.99,16.72,1.8,64.7,55.76,32.95,1.63,0
251.84,1.77,12.2,2.79,55.36,81.79,59.31,1.09,0
269.57,2.66,9.47,3.98,46.9,83.78,37.99,1.27,0
232.27,2.39,11.74,1.97,44.07,47.48,49.98,1.85,0
274.2,1.75,10.58,4.17,60.24,49.71,27.63,0.81,0
263.79,2.88,10.23,2.94,48.68,34.5,53.35,1.72,0
205.08,2.78,12.38,6.36,66.89,28.15,34.52,0.91,0
273.35,2.28,11.22,2.44,54.01,54.17,68.02,1.55,0
288.86,2.33,10.12,3.17,54.05,50.32,26.88,1.32,0
257.72,2.78,11.39,2.83,56.38,90.92,29.33,1.7,0
301.87,3.21,13.37,3.99,53.18,65.22,38.11,1.53,0
195.22,2.33,14.39,2.53,58.33,56.87,36.45,1.54,0
271.06,2.89,7.99,1.52,79.83,69.84,28.27,2.61,0
197.34,2.84,11.24,0.65,61.49,75.43,54.74,3.74,0
199.87,3.03,11.65,1.25,60.08,78.21,53.69,3.02,0
221.61,2.52,9.04,1.44,64.44,63.89,36.6,2.34,0
207.61,1.95,11.7,4.31,53.7,59.65,50.1,0.88,0
225.34,2.22,12.37,3.49,43.44,62.37,54.22,1.17,0
240.36,2.71,13.3,7.87,25.0,59.12,39.9,0.74,1
287.67,3.59,12.19,1.93,30.39,52.06,33.3,2.83,0
235.55,2.21,9.8,0.82,63.98,75.65,52.82,2.66,0
178.65,2.98,17.03,0.94,59.43,57.11,51.26,3.4,0
301.3,2.3,14.07,3.82,53.22,44.78,27.47,1.14,0
212.33,2.57,13.38,1.19,83.35,60.31,54.16,2.63,0
247.36,3.41,14.51,0.43,54.59,70.75,29.8,4.0,0
270.09,2.96,12.61,2.86,26.66,38.16,43.79,1.8,0
258.98,1.76,15.22,3.65,64.01,55.97,31.84,0.89,0
299.24,2.16,12.14,0.4,68.93,47.97,41.64,3.27,0
271.56,3.25,12.0,1.29,63.64,92.74,41.16,3.2,0
211.24,2.59,13.59,1.19,69.11,61.38,62.32,2.65,0
348.04,1.81,15.94,2.04,33.87,83.28,23.78,1.38,0
258.75,2.01,15.78,1.18,56.14,63.66,32.29,2.07,0
243.37,2.92,13.48,1.82,45.04,65.0,35.35,2.38,0
293.38,3.1,13.29,2.36,61.28,59.08,43.29,2.14,0
261.23,2.51,13.74,0.4,73.24,56.65,36.88,3.8,0
267.97,3.99,14.46,1.63,50.58,58.89,18.02,3.46,0
362.15,2.99,15.25,1.39,62.82,50.14,47.37,2.84,0
237.62,2.35,11.41,1.64,44.48,59.83,53.35,2.04,0
235.7,2.01,15.3,1.63,54.79,35.64,44.33,1.74,0
255.25,1.92,12.86,0.4,48.83,62.6,35.44,2.9,0
298.22,2.7,13.63,6.05,76.61,41.93,42.05,0.92,0
182.21,2.21,15.45,2.12,42.04,61.42,27.83,1.63,0
161.55,3.5,13.87,3.89,56.06,64.81,50.61,1.7,0
223.58,3.38,14.29,0.93,71.43,81.26,44.98,3.88,0
176.47,2.88,11.03,4.59,31.66,64.75,34.67,1.23,0
230.88,1.79,15.75,2.09,60.18,56.0,40.82,1.34,0
272.61,2.1,13.74,3.07,56.33,50.57,50.31,1.21,0
209.92,3.25,12.32,0.5,46.83,70.74,51.64,4.0,0
185.79,2.16,14.75,1.45,69.59,58.51,39.26,2.01,0
253.12,3.17,18.47,2.21,75.59,48.71,61.47,2.29,0
288.81,2.78,9.08,6.08,62.9,62.3,53.68,0.95,0
173.73,2.53,9.99,2.8,51.44,32.15,45.28,1.56,0
286.91,2.08,18.71,0.73,37.64,61.2,36.05,2.63,0
286.78,2.44,13.07,0.81,57.16,48.29,36.35,2.96,0
292.93,2.61,12.48,0.43,53.16,55.1,42.01,3.88,0
304.83,3.12,11.71,1.01,53.88,89.91,38.9,3.46,0
349.09,1.97,15.02,4.64,49.04,52.72,57.0,0.84,0
233.98,2.34,18.53,2.66,47.98,71.85,30.63,1.5,0
254.93,2.53,10.34,3.09,55.35,75.74,45.06,1.46,0
231.26,2.9,11.76,4.66,40.22,72.81,19.98,1.23,0
250.09,1.95,11.12,3.14,67.44,65.57,43.77,1.11,0
318.98,1.71,13.83,0.56,45.84,43.39,48.72,2.36,0
189.47,2.9,15.06,3.64,56.34,50.24,54.4,1.49,0
211.25,1.59,16.05,6.97,51.11,42.51,34.09,0.48,1
311.97,3.27,13.92,0.58,62.8,54.72,32.88,4.0,0
295.9,2.41,18.3,2.38,62.15,54.9,50.23,1.66,0
233.66,1.57,10.56,4.54,61.08,46.29,51.95,0.68,0
288.45,2.21,9.91,3.8,40.97,68.21,37.73,1.09,0
265.35,2.73,15.67,7.01,52.69,52.6,20.41,0.83,0
317.51,2.18,12.31,4.67,74.23,54.56,29.41,0.92,0
253.35,2.51,8.56,1.13,50.9,36.47,39.08,2.63,0
296.15,2.94,11.21,4.15,67.59,61.04,25.82,1.36,0
368.89,2.38,12.64,1.97,54.88,58.59,47.29,1.85,0
276.91,1.94,10.38,1.59,51.28,51.01,32.27,1.71,0
252.22,2.32,9.46,1.18,57.24,65.72,39.28,2.39,0
282.51,3.35,11.48,4.21,45.01,61.78,50.95,1.53,0
233.56,3.51,9.34,0.65,65.8,68.81,43.68,4.0,0
357.46,1.29,13.59,2.3,44.75,69.49,59.44,0.91,0
258.1,3.15,7.14,1.19,61.64,70.73,53.98,3.23,0
237.72,2.65,12.23,2.06,67.94,85.03,29.61,2.0,0
212.39,3.05,13.3,1.74,60.11,61.93,45.93,2.56,0
299.37,2.17,11.77,2.11,48.17,45.81,41.53,1.61,0
289.02,1.44,14.73,2.68,57.23,53.55,51.87,0.92,0
227.62,2.85,8.57,1.06,46.19,53.95,45.23,3.09,0
275.94,1.94,10.25,0.66,52.46,46.2,35.0,2.53,0
182.11,1.67,11.17,1.03,48.72,22.3,44.76,1.82,0
258.32,1.71,13.78,2.31,45.87,63.47,36.31,1.2,0
270.37,2.86,12.55,2.07,62.57,60.5,33.54,2.16,0
326.83,2.58,17.36,1.04,66.81,88.71,38.89,2.82,0
215.31,2.97,9.99,2.29,67.64,87.76,42.49,2.1,0
192.47,2.9,8.51,4.38,57.91,70.2,53.0,1.29,0
209.71,2.25,16.47,2.09,72.63,68.44,35.03,1.68,0
189.85,2.46,8.42,0.98,46.88,47.56,20.83,2.75,0
310.15,2.19,13.71,0.52,70.42,62.83,38.03,3.09,0
319.69,2.37,9.55,2.06,65.91,58.25,42.56,1.79,0
264.41,1.92,6.83,0.9,55.48,62.19,41.82,2.23,0
304.96,2.73,11.06,1.53,57.68,48.47,37.46,2.46,0
256.03,3.15,14.25,2.73,67.44,66.29,49.5,1.98,0
245.72,2.01,8.95,2.54,62.94,39.46,43.12,1.33,0
235.01,3.27,13.44,4.51,58.14,105.53,46.03,1.42,0
236.03,2.57,13.91,0.4,49.6,81.71,21.63,3.89,0
180.35,2.64,8.82,1.7,43.91,79.91,38.26,2.24,0
261.89,1.48,11.43,1.75,56.3,40.87,38.61,1.23,0
248.18,1.42,15.94,2.33,41.27,35.69,56.84,0.99,0
283.54,2.59,13.63,0.74,63.79,64.12,38.94,3.25,0
254.21,2.97,11.35,1.12,33.71,55.43,33.4,3.13,0
242.68,2.1,13.04,0.67,58.68,87.72,32.81,2.74,0
210.8,3.5,10.29,2.46,51.68,69.42,49.79,2.36,0
253.25,2.94,14.78,1.08,49.73,59.38,34.2,3.16,0
283.22,1.95,14.78,3.76,51.68,82.2,31.47,0.98,0
198.55,2.52,12.3,3.4,25.0,62.73,49.17,1.36,0
253.94,3.99,12.58,4.1,49.7,63.43,43.92,1.86,0
260.49,1.75,9.5,1.41,44.59,75.63,37.64,1.65,0
217.69,2.82,8.62,1.42,44.74,49.84,26.72,2.64,0
223.55,2.31,11.06,1.5,92.45,75.28,45.54,2.09,0
260.38,2.92,11.78,0.99,38.33,68.49,48.27,3.26,0
199.0,3.26,14.66,0.61,59.75,46.19,30.47,4.0,0
265.75,2.27,14.31,0.86,45.45,89.37,43.65,2.69,0
209.71,3.17,12.46,5.18,44.05,53.14,38.99,1.23,0
297.83,3.83,14.98,1.29,38.84,35.48,31.16,3.77,0
355.2,2.54,9.64,6.11,68.54,48.34,35.56,0.86,0
211.27,2.97,14.69,1.23,69.45,44.46,39.53,3.0,0
274.04,2.15,10.02,2.25,47.56,62.94,26.82,1.53,0
217.3,2.51,15.1,2.53,65.95,84.34,45.71,1.66,0
296.84,2.39,11.97,2.01,42.57,63.73,32.9,1.84,0
193.06,2.98,7.0,1.23,50.19,83.79,33.3,3.0,0
271.63,3.22,13.83,0.4,63.15,76.0,45.06,4.0,0
210.72,2.43,14.02,1.86,42.99,20.0,35.47,1.96,0
240.69,3.42,10.86,0.98,46.13,73.49,37.84,3.84,0
203.6,3.42,11.07,1.28,55.29,51.29,38.94,3.37,0
287.01,3.01,11.6,1.21,55.45,67.69,32.25,3.05,0
212.34,2.19,7.19,5.18,42.06,59.13,34.82,0.85,0
274.84,2.13,6.09,0.82,81.8,101.79,39.82,2.58,0
234.52,2.01,15.25,6.01,44.87,66.54,39.85,0.69,0
244.85,3.07,9.94,6.89,66.43,68.76,45.27,0.94,0
256.65,1.77,16.64,3.67,62.15,76.17,45.71,0.9,0
215.72,2.91,15.43,0.4,45.34,37.66,52.19,4.0,0
259.47,1.85,15.92,0.59,60.56,76.25,24.94,2.52,0
318.87,2.99,10.37,4.22,44.91,56.77,49.13,1.37,0
214.99,2.51,7.98,0.76,55.85,49.63,36.59,3.12,0
302.73,3.3,9.28,2.15,64.89,72.3,46.58,2.43,0
317.41,3.18,10.88,1.21,48.3,37.68,43.39,3.23,0
213.27,3.36,6.07,4.46,59.94,74.08,34.23,1.47,0
184.52,3.38,10.81,2.04,48.09,57.64,55.2,2.57,0
263.59,2.59,11.5,2.28,57.11,58.5,47.61,1.83,0
225.37,1.8,8.76,8.81,56.27,26.34,44.21,0.45,1
334.09,1.87,9.4,6.08,50.6,73.51,61.9,0.64,0
251.57,1.25,11.45,2.03,33.02,63.71,30.26,0.95,0
213.9,1.85,12.89,0.4,64.37,52.99,40.25,2.8,0
198.38,2.54,9.77,3.25,78.89,46.09,45.62,1.41,0
299.05,2.16,12.73,7.51,56.68,71.72,29.33,0.62,1
224.3,2.39,12.34,0.4,47.64,65.22,33.36,3.62,0
251.97,2.8,12.12,3.54,57.5,60.08,49.97,1.46,0
293.01,2.32,10.37,4.63,68.75,45.18,35.04,0.99,0
228.21,1.83,8.67,2.03,70.35,64.54,48.72,1.39,0
247.93,2.47,16.24,2.2,65.94,63.65,33.7,1.79,0
249.25,1.96,13.58,2.07,60.34,79.74,60.2,1.48,0
280.75,2.34,14.51,0.69,63.1,42.04,16.57,3.01,0
276.58,3.31,11.79,9.28,56.42,49.26,50.09,0.78,1
240.09,2.34,11.59,0.47,43.53,89.15,42.51,3.39,0
252.86,3.56,13.23,3.57,50.46,62.87,24.69,1.85,0
233.27,3.36,7.41,3.4,51.12,63.79,37.77,1.81,0
183.51,2.15,9.21,0.77,58.51,74.49,20.73,2.67,0
261.59,1.83,10.01,2.17,33.83,87.19,43.52,1.34,0
335.15,2.47,10.86,0.63,61.13,42.57,34.03,3.29,0
210.23,3.19,9.8,2.89,30.84,92.73,20.5,1.93,0
215.21,2.21,12.83,4.81,59.94,59.35,41.66,0.91,0
210.82,3.04,12.2,2.24,69.04,63.96,41.45,2.18,0
282.61,3.23,15.48,3.41,65.74,60.9,61.07,1.73,0
270.18,2.04,18.18,0.86,44.25,82.47,48.28,2.42,0
242.87,2.09,8.84,0.85,62.48,74.38,16.13,2.5,0
208.69,2.93,12.37,2.1,63.45,57.83,34.72,2.19,0
254.16,2.59,12.36,0.57,75.47,43.1,51.05,3.56,0
179.59,2.09,11.96,0.77,59.39,56.36,23.73,2.58,0
256.45,2.29,9.29,1.18,67.31,39.94,32.28,2.36,0
289.22,2.46,9.71,2.9,49.75,73.37,40.02,1.48,0
193.7,1.56,12.6,0.84,44.78,49.82,34.72,1.87,0
181.04,2.96,9.64,1.97,65.37,58.46,55.91,2.3,0
321.07,2.21,12.4,3.54,65.54,77.6,41.83,1.16,0
222.47,0.83,11.39,1.31,47.37,72.11,40.33,0.81,0
301.12,2.49,12.35,1.35,40.46,65.75,30.83,2.39,0
243.07,2.06,9.62,2.92,56.48,48.07,28.98,1.23,0
242.71,3.51,12.39,2.3,55.53,67.28,41.04,2.47,0
269.73,2.15,9.8,1.45,57.81,48.07,39.2,1.99,0
210.22,1.84,12.4,0.96,65.63,67.42,27.83,2.09,0
255.96,2.8,15.35,1.15,67.35,40.39,42.34,2.92,0
232.83,2.1,12.65,3.59,55.09,78.11,40.57,1.09,0
190.58,2.03,12.8,1.32,43.06,62.99,36.92,1.98,0
265.19,2.81,14.04,9.95,46.29,59.81,51.93,0.63,1
238.15,1.88,8.49,1.04,47.84,65.87,39.88,2.05,0
242.93,1.63,16.3,3.12,53.56,58.27,37.62,0.93,0
195.54,3.54,9.36,3.23,48.83,61.02,51.31,1.97,0
321.61,2.85,14.2,2.64,52.06,79.37,38.49,1.83,0
289.45,2.34,13.87,0.52,55.89,75.86,35.99,3.31,0
293.39,2.5,9.74,4.09,47.28,70.69,28.3,1.17,0
236.25,2.8,14.52,1.92,58.86,63.78,40.61,2.21,0
172.19,3.08,13.24,5.0,76.93,55.25,49.32,1.23,0
337.88,2.05,16.72,1.56,53.0,76.09,35.83,1.82,0
247.25,2.72,12.48,1.54,46.82,46.34,26.71,2.44,0
216.3,2.2,11.73,2.74,58.68,86.76,50.11,1.38,0
268.76,2.39,10.71,1.92,45.46,70.67,50.5,1.88,0
302.52,2.6,7.64,0.56,53.23,77.73,45.85,3.58,0
248.96,2.5,11.2,3.6,46.86,67.02,40.96,1.29,0
307.54,2.94,11.31,0.46,42.16,58.16,44.2,4.0,0
298.73,2.79,12.66,4.02,44.46,74.23,24.5,1.33,0
201.56,1.6,8.44,0.9,47.07,38.89,34.18,1.86,0
219.68,1.69,11.4,7.12,42.5,51.17,46.76,0.5,1
293.09,2.28,13.44,0.54,70.35,57.13,43.38,3.17,0
127.93,3.6,13.69,0.61,60.18,39.29,49.03,4.0,0
243.27,1.99,7.35,0.86,66.3,69.56,55.34,2.35,0
185.61,2.38,13.77,3.92,38.7,78.99,27.65,1.15,0
228.56,2.18,11.38,2.97,51.47,34.37,44.84,1.29,0
236.55,2.17,11.54,4.15,60.03,53.77,37.42,1.0,0
233.88,2.61,6.09,3.16,74.83,57.46,35.54,1.48,0
225.15,3.34,15.73,1.9,45.97,64.84,64.72,2.65,0
200.63,2.77,12.44,4.76,39.56,72.82,24.3,1.15,0
353.14,2.02,8.17,6.04,57.29,55.82,38.18,0.69,0
334.04,4.15,12.94,0.79,46.92,74.11,37.64,4.0,0
197.71,2.55,12.86,4.57,75.47,61.33,40.48,1.09,0
321.2,2.15,15.06,4.52,61.5,50.96,20.28,0.93,0
232.02,3.35,11.23,0.92,51.57,63.46,30.19,3.86,0
255.81,2.22,12.03,1.18,51.61,41.05,40.49,2.29,0
247.15,3.5,10.39,3.75,53.48,56.18,26.05,1.75,0
220.31,1.98,13.49,1.32,33.1,57.37,49.53,1.92,0
294.27,3.36,10.04,2.28,55.5,50.93,45.8,2.38,0
255.66,2.62,9.77,2.41,49.16,97.99,24.13,1.79,0
228.56,3.27,11.83,0.85,62.59,79.52,37.7,3.89,0
191.29,3.64,8.94,0.85,44.23,63.0,43.76,4.0,0
209.79,1.82,16.01,0.72,63.19,66.41,26.24,2.31,0
176.14,3.27,16.82,3.03,61.52,67.75,24.23,1.91,0
250.55,1.65,10.87,0.54,56.92,69.37,30.42,2.31,0
196.15,1.87,8.53,3.98,70.04,83.43,66.87,0.89,0
238.05,2.02,12.84,1.27,32.38,73.91,50.94,2.0,0
311.65,2.8,10.79,2.26,60.33,30.21,33.91,1.99,0
303.97,2.52,14.94,0.69,54.46,72.5,26.69,3.25,0
248.55,2.4,10.03,7.22,54.11,47.45,31.75,0.71,1
246.08,2.59,13.36,3.21,43.22,51.69,55.22,1.45,0
334.59,2.85,12.28,3.11,37.96,74.72,60.34,1.64,0
273.43,2.9,10.31,3.34,65.71,32.05,31.88,1.58,0
235.25,3.16,12.6,2.92,64.46,85.69,43.11,1.89,0
185.83,3.59,14.2,0.79,76.58,72.26,37.38,4.0,0
267.72,2.49,12.22,0.99,78.55,65.01,52.7,2.77,0
287.32,2.19,12.24,1.87,36.42,72.51,29.06,1.75,0
221.58,2.87,9.82,3.01,53.14,77.23,49.79,1.69,0
263.1,1.81,14.86,3.59,58.01,63.34,26.6,0.94,0
233.64,2.09,14.61,1.07,66.54,71.61,49.48,2.25,0
241.72,3.1,10.97,1.74,72.12,45.3,31.49,2.59,0
138.05,2.43,11.69,6.32,42.65,72.18,36.86,0.8,0
240.02,1.78,15.54,1.5,48.51,69.12,33.55,1.61,0
293.62,1.61,9.17,4.11,71.45,81.59,59.61,0.75,0
221.59,2.53,13.51,0.47,34.92,62.61,49.94,3.68,0
252.36,3.19,10.6,1.54,42.08,64.6,35.89,2.85,0
215.98,3.18,16.45,4.59,60.25,46.15,31.75,1.36,0
266.22,2.57,12.16,5.3,79.65,59.99,53.14,0.98,0
240.26,3.71,15.15,2.73,34.88,69.17,15.0,2.32,0
207.73,2.44,10.1,0.4,55.71,70.59,44.79,3.69,0
309.96,2.42,8.88,0.4,61.65,85.7,30.41,3.66,0
291.8,0.96,11.41,2.58,72.64,66.92,62.54,0.63,0
222.78,2.23,12.66,2.76,60.36,58.61,67.31,1.39,0
272.4,3.01,10.72,7.67,32.9,68.35,40.31,0.84,1
274.18,3.44,13.9,1.1,39.57,51.64,36.35,3.66,0
278.9,2.0,11.48,0.67,71.46,79.88,40.68,2.61,0
173.76,2.78,6.8,1.79,60.28,49.6,33.78,2.28,0
295.3,3.13,13.38,1.43,41.49,53.92,32.06,2.92,0
224.36,2.51,9.79,3.26,60.92,43.87,42.35,1.39,0
233.9,1.13,11.1,3.67,58.69,61.24,46.24,0.57,0
368.7,2.65,15.88,1.75,25.07,69.68,41.33,2.21,0
263.58,2.96,16.43,3.55,29.81,84.8,42.9,1.54,0
232.62,1.93,10.56,0.84,58.73,59.14,33.67,2.31,0
150.76,2.35,13.44,2.45,79.43,56.63,30.66,1.59,0
312.54,1.81,10.62,0.4,58.17,19.97,30.56,2.74,0
189.47,0.96,11.28,1.08,25.61,63.35,47.72,1.03,0
204.85,3.12,10.49,3.05,35.65,60.41,40.8,1.81,0
235.09,2.5,7.69,6.12,62.51,60.24,42.02,0.85,0
313.74,3.46,12.24,0.95,63.82,82.59,43.41,3.92,0
284.8,3.01,12.72,2.5,52.67,68.19,39.42,2.01,0
242.9,2.29,10.32,0.92,49.19,53.76,41.08,2.64,0
263.87,2.45,14.72,1.47,64.53,46.41,52.96,2.25,0
222.98,2.84,10.91,2.86,68.26,42.64,47.77,1.73,0
256.28,3.08,10.41,0.77,63.33,53.32,38.28,3.82,0
253.3,2.69,13.32,1.47,43.55,65.61,35.28,2.48,0
293.59,3.16,8.14,2.29,65.79,28.35,50.27,2.23,0
293.52,2.32,14.27,2.42,50.76,57.97,43.33,1.58,0
272.23,1.9,10.99,2.11,47.78,72.03,36.92,1.41,0
233.69,2.46,14.47,2.29,47.31,44.47,27.09,1.74,0
283.38,2.62,15.22,1.14,55.25,57.33,56.94,2.75,0
245.86,1.78,13.6,0.99,61.84,45.13,28.73,1.98,0
201.31,1.7,9.97,0.79,30.75,19.38,42.84,2.08,0
231.85,2.77,8.87,0.9,46.23,47.99,58.25,3.23,0
253.8,2.26,8.41,0.83,49.47,44.05,36.59,2.72,0
290.96,2.4,14.76,2.14,67.44,71.63,39.55,1.77,0
241.74,2.28,11.66,0.92,44.6,67.21,48.54,2.63,0
195.59,3.41,10.5,2.3,51.03,44.37,28.07,2.4,0
252.55,3.26,11.67,1.77,64.72,79.39,23.3,2.69,0
255.11,1.76,14.7,2.61,55.48,70.88,36.43,1.14,0
258.36,2.18,13.95,2.03,73.4,56.15,40.81,1.66,0
291.39,3.01,13.1,1.88,53.2,64.95,40.69,2.41,0
295.85,2.86,13.59,3.97,77.6,45.82,54.17,1.37,0
223.26,2.48,12.45,3.72,79.75,23.07,30.54,1.25,0
222.27,1.82,12.76,2.48,60.5,61.36,38.56,1.22,0
203.19,2.09,12.55,3.67,60.02,39.54,55.07,1.06,0
281.45,2.19,12.0,0.9,61.71,56.6,37.22,2.55,0
315.2,2.67,13.88,1.5,64.8,66.17,59.87,2.42,0
235.82,3.52,12.9,1.54,56.48,30.85,37.66,3.16,0
239.14,2.09,9.8,2.36,69.02,63.1,33.06,1.44,0
316.01,1.88,13.32,0.5,61.0,72.4,39.61,2.69,0
272.75,2.43,12.62,2.46,71.63,28.82,42.6,1.64,0
269.63,3.12,13.53,3.02,37.57,70.58,35.88,1.83,0
196.41,1.63,11.74,2.95,57.6,88.48,43.98,0.97,0
280.54,3.37,14.03,0.46,67.19,56.17,38.51,4.0,0
208.19,2.4,11.85,0.55,41.3,71.11,52.69,3.32,0
198.97,2.06,13.81,1.11,60.17,44.93,45.08,2.18,0
234.4,1.54,10.86,6.25,62.3,73.8,40.11,0.51,0
223.64,2.92,11.03,2.5,75.73,67.65,36.83,1.95,0
240.03,2.4,13.51,0.58,50.93,63.27,48.03,3.27,0
185.16,2.6,11.17,2.62,57.53,62.41,40.31,1.68,0
293.15,1.96,17.51,2.12,48.33,65.92,35.48,1.45,0
300.75,2.31,13.42,2.88,53.31,59.04,32.77,1.4,0
162.37,2.21,12.06,1.86,74.43,45.41,46.99,1.78,0
294.03,2.44,14.05,1.92,54.65,57.78,35.28,1.92,0
213.53,2.1,10.8,1.1,46.49,59.28,37.0,2.23,0
288.56,1.58,14.31,7.33,52.81,42.39,45.53,0.46,1
246.92,4.14,14.24,1.45,48.77,58.34,50.71,3.83,0
251.29,1.68,15.13,1.7,49.7,59.07,45.95,1.43,0
241.67,2.61,10.9,1.28,48.53,52.19,48.53,2.58,0
304.55,1.44,8.94,0.4,49.0,65.28,47.1,2.18,0
194.22,1.3,10.47,0.52,40.76,68.84,40.08,1.84,0
277.35,2.56,11.3,2.17,55.83,50.04,43.95,1.87,0
299.56,2.6,16.17,1.4,43.26,62.24,58.26,2.46,0
282.24,3.26,17.49,0.4,68.7,73.64,38.04,4.0,0
354.61,2.74,12.86,3.16,51.26,44.84,29.08,1.55,0
226.2,2.41,12.02,3.1,59.9,35.05,15.0,1.39,0
293.08,1.93,11.13,2.76,59.93,45.88,59.36,1.2,0
245.23,3.4,14.06,2.06,32.96,67.9,59.81,2.57,0
305.5,3.06,17.47,5.46,51.8,53.15,30.09,1.14,0
249.65,1.75,16.46,1.32,75.62,41.42,52.86,1.7,0
232.55,2.52,14.84,2.05,45.69,79.04,50.33,1.91,0
308.77,2.59,14.81,0.7,82.26,42.29,46.41,3.31,0
227.88,2.29,14.08,0.45,61.53,57.44,45.03,3.37,0
186.43,2.96,11.88,4.96,61.2,71.05,32.55,1.19,0
226.74,3.0,10.16,2.75,57.87,70.05,41.29,1.87,0
277.86,2.39,11.95,2.51,67.55,66.26,43.48,1.59,0
312.64,2.33,13.06,7.09,68.22,49.98,40.7,0.7,0
255.0,3.4,8.37,0.4,54.78,68.37,39.45,4.0,0
309.32,3.06,11.62,0.58,49.84,60.22,53.0,4.0,0
188.88,2.54,9.94,6.27,37.9,66.1,50.16,0.85,0
230.05,1.52,14.53,2.1,64.77,80.56,48.74,1.14,0
237.01,2.71,10.63,2.07,55.79,42.09,49.32,2.04,0
244.84,2.92,12.82,1.46,44.87,65.78,42.29,2.69,0
253.78,0.85,10.25,2.0,48.03,62.13,51.66,0.65,0
281.09,2.65,15.99,2.64,54.18,74.17,28.02,1.71,0
229.98,2.25,7.75,4.66,43.22,86.67,40.7,0.95,0
256.26,2.37,13.19,5.68,55.58,86.21,47.08,0.85,0
247.97,1.96,8.81,3.43,35.56,72.53,45.43,1.04,0
208.33,2.41,10.73,1.09,48.61,51.02,43.74,2.58,0
244.88,3.34,12.52,4.01,41.06,53.67,49.27,1.58,0
243.54,2.23,12.64,2.61,57.4,70.82,54.41,1.44,0
242.57,3.08,12.57,2.43,43.27,40.7,29.36,2.09,0
251.43,2.02,12.38,1.19,48.29,56.5,43.0,2.07,0
253.41,2.96,10.4,1.86,82.12,48.93,32.78,2.38,0
230.55,2.5,11.59,1.36,65.38,42.35,50.7,2.4,0
307.27,2.71,12.08,0.4,62.21,63.72,47.24,4.0,0
197.37,2.5,12.49,2.38,70.57,71.84,30.3,1.72,0
217.56,2.88,11.84,6.4,61.15,69.0,39.93,0.94,0
375.1,0.96,13.82,1.15,38.15,61.77,24.99,1.0,0
203.29,1.65,12.23,2.47,39.2,54.72,49.5,1.11,0
189.08,2.75,12.5,0.83,25.0,52.13,34.64,3.31,0
283.05,1.27,11.04,3.72,57.42,73.07,28.7,0.64,0
156.53,2.18,9.37,4.78,42.28,52.33,36.54,0.91,0
