Belt_Speed,Belt_Tension,Motor_Current,Roller_Bearing_Temperature,Idler_Vibration,Belt_Slip_Percentage,Load_Weight,Ambient_Temperature,Conveyor_Failure
2.15,23.29,30.6,44.8,3.63,0.78,492.4,22.9,0
2.32,21.83,43.6,44.6,0.94,0.66,696.8,27.4,0
1.94,22.44,27.6,51.2,3.01,0.66,686.5,33.9,0
2.11,21.1,41.3,38.8,0.95,0.36,474.2,26.0,0
1.82,22.08,65.6,36.0,2.71,1.12,666.1,30.7,0
2.65,34.14,51.6,53.0,3.32,0.07,672.6,30.7,0
2.08,23.4,42.9,42.7,2.5,1.29,666.4,31.8,0
2.78,24.9,52.0,44.5,4.71,0.87,522.2,35.3,0
2.81,23.97,39.8,28.7,2.13,2.03,549.6,41.9,0
2.17,20.82,37.0,57.6,0.92,4.32,457.5,28.6,0
1.8,27.82,62.0,53.2,2.17,2.51,850.1,30.3,0
1.37,20.69,33.6,55.1,1.01,1.53,559.9,19.7,0
1.61,26.75,41.5,51.9,2.3,0.68,487.7,34.6,0
1.65,20.5,48.1,32.8,0.3,0.29,575.5,37.5,0
2.75,17.68,35.6,50.3,1.2,1.31,540.7,32.8,0
2.25,23.64,51.5,41.9,2.18,0.27,809.4,18.3,0
2.36,17.03,41.9,38.4,1.18,0.02,496.7,25.2,0
1.31,24.41,51.6,53.0,1.66,1.02,614.9,28.4,0
1.72,16.63,50.9,64.6,1.05,0.6,482.1,22.0,0
2.55,20.56,42.6,62.9,2.08,2.51,246.9,43.0,0
2.31,15.56,62.1,54.2,1.75,1.25,500.2,30.9,0
2.14,34.71,38.3,47.7,0.92,1.25,628.0,34.5,0
2.43,14.56,58.5,45.8,0.56,1.86,520.4,34.6,0
2.85,22.04,56.7,39.0,0.79,0.49,326.6,28.8,0
2.11,27.14,62.7,45.3,1.33,3.81,737.8,19.6,0
2.23,26.66,46.7,57.1,0.3,0.3,321.5,33.5,0
2.28,25.83,37.1,66.2,2.94,2.46,384.1,42.1,0
3.16,20.57,65.8,39.8,5.12,2.9,331.2,25.4,0
1.36,28.08,41.7,28.0,4.75,0.05,344.6,24.0,0
2.47,26.11,36.9,42.7,1.5,1.2,506.7,33.9,0
2.15,22.96,43.1,57.0,2.52,1.66,591.6,34.5,0
2.43,23.08,35.2,68.7,0.83,3.69,412.0,36.0,0
1.94,20.63,50.3,61.1,0.32,0.35,584.7,27.0,0
2.18,17.91,38.9,60.9,0.84,0.99,615.4,27.0,0
2.48,27.57,42.1,39.5,1.21,1.78,450.7,9.6,0
3.45,27.9,54.7,39.8,1.94,0.19,272.9,28.4,0
2.52,18.02,51.2,34.8,2.17,2.3,727.1,24.1,0
1.86,21.31,45.2,41.3,0.53,0.62,399.4,12.6,0
2.03,21.35,46.7,57.1,2.27,1.23,168.5,41.3,0
2.02,21.85,45.1,64.2,1.8,0.05,441.6,29.7,0
1.48,22.29,40.7,51.5,1.77,0.3,587.6,15.5,0
2.07,26.26,45.0,45.4,1.76,0.78,610.0,30.6,0
2.49,18.64,49.9,37.3,2.97,0.41,329.5,41.0,0
1.69,18.19,43.7,46.9,4.82,3.8,222.7,36.4,0
2.62,27.56,49.2,50.0,2.97,1.9,545.9,34.8,0
2.4,19.92,36.6,33.4,7.52,2.4,577.5,19.4,0
1.91,16.32,39.0,57.2,2.37,0.75,667.7,24.2,0
2.14,19.82,37.7,43.8,1.95,0.77,650.5,21.9,0
2.84,20.51,39.3,56.6,1.44,1.96,522.0,28.1,0
2.49,29.0,57.9,47.9,4.5,0.59,362.2,33.4,0
2.2,26.16,52.3,51.0,0.85,0.79,427.6,31.1,0
2.1,27.16,34.2,41.0,4.29,0.9,463.6,21.6,0
2.23,25.69,49.4,44.6,0.86,1.12,362.7,26.7,0
2.0,26.26,41.1,54.4,2.02,1.26,662.1,35.3,0
1.36,18.9,38.2,46.7,2.42,1.37,654.2,31.6,0
3.02,21.11,30.1,37.0,0.9,0.7,290.6,30.8,0
2.26,17.55,54.7,49.1,2.0,0.42,451.7,21.9,0
2.36,21.05,31.4,51.9,2.66,3.03,809.3,29.1,0
2.18,25.08,44.5,61.7,0.79,2.1,674.4,20.1,0
1.91,22.61,35.5,59.5,0.81,0.0,528.2,22.2,0
2.13,27.9,52.8,47.4,6.75,0.86,664.4,17.6,0
1.56,16.86,41.7,42.5,2.93,0.39,747.4,40.1,0
3.11,24.25,43.7,45.7,2.94,1.24,514.2,40.4,0
1.71,16.38,44.0,42.8,1.15,0.84,296.5,21.0,0
1.79,22.42,48.0,53.1,2.23,0.03,629.0,22.6,0
2.02,25.33,45.1,58.4,1.83,1.56,636.7,25.8,0
2.72,21.03,44.6,60.4,0.72,0.39,349.1,36.5,0
2.21,24.48,39.8,43.9,8.84,0.36,539.1,32.3,0
1.71,17.68,29.3,42.9,2.43,0.04,381.4,37.7,0
2.7,14.51,33.8,43.8,2.33,2.11,253.3,39.8,0
2.49,24.51,52.2,28.7,2.47,1.04,533.1,31.4,0
2.42,29.85,41.9,36.0,0.77,0.8,717.8,30.1,0
2.49,17.52,38.4,47.7,1.19,1.35,548.2,37.5,0
3.16,27.5,30.9,51.8,1.19,0.51,526.5,35.6,0
3.07,22.2,27.8,52.9,2.51,1.01,300.1,35.5,0
1.93,15.99,38.0,40.2,1.15,0.34,594.2,31.3,0
2.85,16.91,53.9,43.1,1.68,0.08,417.0,35.3,0
2.35,22.07,39.4,45.3,2.14,0.99,383.3,25.9,0
2.4,20.18,49.0,44.2,2.08,0.3,632.3,24.0,0
1.52,16.09,39.0,54.9,1.53,1.66,317.7,25.6,0
2.13,14.38,51.4,34.9,0.8,0.72,468.2,43.9,0
1.87,18.19,41.5,36.5,3.18,0.35,327.8,20.7,0
2.53,22.87,32.7,45.0,4.17,1.12,455.1,34.6,0
2.63,21.97,42.3,34.3,0.84,0.15,171.2,41.9,0
1.37,19.74,63.3,29.0,3.82,1.72,581.2,30.8,0
2.19,22.91,62.9,33.1,0.97,0.72,558.5,25.8,0
2.65,26.68,49.9,45.6,2.54,2.01,826.5,31.9,0
2.13,23.77,43.6,54.3,2.24,0.18,536.4,24.5,0
2.49,21.45,48.0,54.5,3.15,0.58,364.7,21.6,0
2.34,26.18,48.2,63.9,0.56,0.24,648.8,37.4,0
2.34,17.68,44.6,49.0,2.22,0.08,645.3,37.0,0
2.09,20.99,49.4,50.4,1.32,3.73,696.0,25.8,0
1.71,21.1,47.1,45.5,3.27,1.56,205.9,24.6,0
1.75,16.43,41.8,46.0,2.56,0.47,394.8,29.5,0
2.48,20.11,33.0,68.8,2.19,0.34,363.9,27.3,0
2.21,12.66,40.4,50.6,0.98,0.27,729.3,22.3,0
2.14,30.6,53.0,51.5,2.66,0.05,620.8,17.3,0
2.03,17.78,44.7,36.5,0.96,0.13,669.6,17.8,0
2.08,29.14,48.0,52.1,0.51,0.13,337.3,19.6,0
2.62,22.17,42.2,54.6,1.06,1.32,519.9,20.7,0
2.07,24.54,34.4,59.1,1.15,1.08,255.9,29.5,0
1.66,19.8,42.6,54.3,1.33,1.01,334.7,22.4,0
2.5,22.94,34.8,46.7,1.84,1.59,518.5,22.6,0
2.12,24.93,34.1,46.3,1.84,0.35,533.3,19.2,0
2.21,24.99,57.1,47.3,2.23,0.5,559.0,19.4,0
2.84,25.49,40.8,49.1,1.82,0.16,402.5,19.2,0
2.19,20.34,37.6,60.7,0.94,1.06,563.8,27.4,0
2.32,19.84,61.2,58.7,2.87,3.24,500.7,35.3,0
1.73,14.83,53.1,55.5,0.98,2.39,735.5,38.5,0
2.11,24.35,41.3,68.3,1.97,0.97,436.0,28.4,0
2.44,26.87,49.3,21.4,3.46,1.24,224.8,35.4,0
1.58,29.27,42.6,43.4,1.34,5.84,592.5,22.5,0
2.28,23.37,38.1,47.9,0.71,0.87,550.4,32.0,0
2.24,18.55,49.7,41.3,0.63,2.45,366.5,21.9,0
2.22,14.36,41.8,38.7,0.9,0.83,451.0,31.0,0
2.61,26.69,45.8,30.8,0.69,0.06,529.1,22.3,0
2.33,13.92,55.2,44.9,3.64,3.27,443.1,22.8,0
2.79,20.47,54.1,56.9,1.53,0.14,333.4,27.6,0
1.8,20.99,39.5,55.7,6.21,1.46,470.0,39.3,0
2.25,21.69,49.9,40.5,1.62,0.33,632.6,34.0,0
2.23,22.16,33.7,50.2,0.31,2.78,445.8,22.9,0
1.77,22.62,49.5,61.6,1.92,0.27,531.8,20.6,0
2.58,11.13,46.5,32.8,1.52,0.18,472.8,22.3,0
3.13,22.07,48.8,46.4,2.99,0.69,314.7,32.5,0
2.19,11.97,42.0,50.9,1.47,0.82,484.0,29.5,0
2.4,25.29,65.8,48.1,1.49,2.05,433.2,32.6,0
2.23,19.5,36.0,56.5,2.6,1.72,613.8,24.4,0
1.91,12.29,54.7,33.0,1.09,0.48,685.3,30.3,0
1.47,18.34,34.7,37.9,1.31,0.58,632.3,29.9,0
1.92,19.43,50.0,54.8,2.97,1.03,389.7,36.9,0
1.64,27.36,50.8,31.0,0.46,0.96,325.6,39.1,0
2.88,22.88,45.5,56.1,1.48,2.38,272.9,34.3,0
2.15,23.55,40.0,52.5,0.3,0.77,525.4,36.8,0
2.06,27.32,46.4,55.4,4.57,2.69,393.6,27.9,0
2.56,21.57,47.7,43.3,1.62,0.28,333.1,23.1,0
1.75,25.39,62.9,53.1,0.96,2.43,794.3,27.8,0
1.89,25.08,36.3,36.3,2.99,0.44,572.9,27.1,0
2.23,16.21,39.4,43.9,2.03,1.87,550.4,26.6,0
2.61,28.63,47.8,48.4,0.75,1.0,542.9,27.9,0
2.4,15.61,42.4,39.0,3.19,2.5,742.8,26.8,0
2.3,26.13,44.0,50.2,2.57,0.32,474.9,24.8,0
2.23,15.17,55.7,36.6,3.11,1.45,592.7,27.1,0
2.36,24.71,16.8,50.7,1.44,2.27,635.5,33.6,0
2.28,30.38,39.0,65.4,2.57,1.8,778.7,21.9,0
1.79,21.04,27.6,35.4,5.58,1.0,499.8,37.4,0
2.22,20.85,33.0,47.8,4.56,1.35,685.2,35.6,0
1.77,24.75,69.0,31.8,2.68,0.26,225.7,28.6,0
2.23,20.52,51.0,39.7,0.55,0.29,817.6,11.3,0
2.01,30.18,54.5,55.0,2.45,0.37,563.4,12.8,0
3.22,22.86,44.2,43.7,3.63,2.11,613.3,28.8,0
2.18,20.56,52.6,55.4,3.47,0.22,307.4,32.7,0
1.64,19.57,27.3,51.6,1.98,0.43,297.7,40.4,0
2.15,17.8,55.4,47.4,2.75,3.04,403.1,25.2,0
2.41,19.18,36.8,37.7,0.63,1.69,503.0,24.4,0
2.87,20.42,39.7,54.9,2.09,1.59,461.8,19.5,0
1.96,19.81,50.1,51.0,0.4,0.73,438.5,32.2,0
1.57,19.04,48.2,32.7,3.45,1.45,470.5,28.0,0
2.53,31.44,45.8,38.4,3.05,1.0,149.8,24.7,0
1.65,17.36,31.4,20.3,2.87,0.09,564.0,28.2,0
2.03,22.66,46.0,34.3,2.25,1.03,474.5,27.3,0
2.1,24.67,54.6,44.9,4.32,0.72,642.7,34.8,0
2.17,24.84,39.7,37.4,1.54,0.15,428.6,25.0,0
2.48,21.74,58.1,39.7,1.4,0.51,444.2,28.0,0
1.93,20.92,36.3,61.9,2.97,2.7,523.7,33.9,0
2.09,24.03,45.1,58.3,0.56,1.95,602.6,26.1,0
2.19,23.2,60.4,41.1,2.06,2.94,672.6,22.8,0
2.26,20.83,38.2,55.9,1.41,1.52,493.9,19.0,0
2.24,14.97,55.5,60.1,1.95,1.2,564.3,20.7,0
2.37,19.89,64.7,54.2,2.53,0.18,505.0,23.5,0
2.54,16.84,46.7,51.0,1.24,0.14,455.9,34.7,0
2.36,19.0,39.7,59.0,6.82,0.34,211.6,22.8,0
2.38,22.15,37.3,55.7,2.5,0.45,530.9,26.5,0
1.57,23.61,58.0,35.9,1.78,1.12,363.4,20.8,0
2.22,30.01,57.8,46.1,5.1,2.52,630.6,28.4,0
2.39,19.58,59.5,42.5,2.09,2.66,369.8,30.0,0
2.49,25.49,44.7,59.5,0.79,1.38,414.8,30.5,0
1.92,23.38,55.4,42.2,2.22,1.02,376.7,40.3,0
1.94,27.83,44.5,40.5,0.75,0.34,580.0,27.9,0
1.97,24.59,36.2,58.3,1.15,3.34,454.5,30.1,0
2.41,17.46,56.2,50.6,1.22,1.33,585.3,24.1,0
2.61,14.25,61.3,69.1,0.41,0.91,99.5,43.2,0
2.04,23.4,34.8,39.4,2.03,0.13,799.1,33.9,0
2.56,19.62,34.6,42.8,1.22,2.1,348.5,34.2,0
2.25,17.59,45.4,59.2,2.41,0.52,615.3,35.6,0
2.15,16.3,54.6,35.2,0.46,2.77,575.0,33.2,0
2.12,22.72,33.7,61.2,1.78,0.22,606.8,36.0,0
2.5,28.78,47.3,35.9,0.98,0.06,377.3,26.7,0
2.33,20.16,39.1,54.1,1.67,0.68,449.2,43.9,0
3.11,24.66,52.0,29.6,0.61,0.1,559.8,17.2,0
1.86,21.54,37.0,48.5,2.25,0.08,500.6,26.1,0
2.41,16.2,52.7,34.3,1.9,1.5,363.6,40.1,0
1.99,25.31,43.4,67.3,1.92,0.36,586.0,26.8,0
1.85,17.07,35.6,37.3,0.93,1.22,842.6,32.6,0
2.2,22.1,45.6,39.7,0.7,1.02,436.7,24.7,0
2.25,20.46,25.6,53.4,2.88,0.18,573.2,31.1,0
3.37,26.02,39.4,42.0,0.53,0.58,534.2,25.5,0
2.13,17.24,48.4,55.0,4.49,0.08,444.4,36.2,0
1.75,23.76,27.3,40.9,5.21,0.66,620.9,30.0,0
2.31,18.22,19.3,40.1,1.41,0.24,618.9,15.7,0
1.37,19.7,21.6,47.7,2.97,0.12,417.5,22.3,0
2.16,5.64,58.3,35.8,1.75,0.46,714.9,21.2,0
2.21,31.41,44.2,52.0,1.76,0.0,501.6,37.8,0
2.52,24.48,39.7,56.8,2.35,1.7,661.3,19.3,0
2.59,18.55,54.5,53.5,4.55,0.21,551.7,26.1,0
2.0,16.94,41.0,54.4,0.87,1.18,505.9,42.8,0
2.14,19.77,47.7,28.8,2.88,2.14,498.8,36.7,0
1.89,25.23,45.3,43.4,2.17,2.99,601.4,22.0,0
1.75,13.49,40.3,45.7,1.42,0.98,335.0,21.8,0
2.32,21.36,47.9,62.5,0.99,1.86,555.7,21.1,0
1.69,29.97,52.7,42.2,1.29,0.73,696.5,29.4,0
2.03,16.9,43.2,25.0,0.62,0.81,576.6,24.5,0
1.8,22.36,40.4,38.0,0.76,0.95,238.0,29.6,0
2.42,31.91,41.6,41.4,0.3,1.33,292.5,30.2,0
2.92,24.84,22.0,26.4,4.14,1.33,503.2,28.3,0
1.68,22.57,47.8,57.7,0.67,1.85,382.0,29.0,0
1.46,24.28,32.9,32.3,1.43,1.15,633.5,28.6,0
2.15,20.2,51.3,52.5,3.16,2.57,428.9,22.6,0
2.21,27.85,44.1,37.1,0.41,1.48,582.7,17.9,0
2.29,20.2,46.1,63.1,0.41,3.17,790.9,28.4,0
2.02,13.18,52.0,45.2,0.98,1.67,503.5,22.5,0
2.12,20.24,35.7,43.2,1.66,1.61,348.2,34.8,0
2.35,17.65,48.7,53.3,1.31,2.36,559.4,19.2,0
2.62,20.73,47.7,37.9,9.25,1.28,542.4,25.5,0
1.42,20.83,43.2,53.8,1.48,0.24,537.5,29.1,0
2.05,27.39,35.7,43.2,2.04,0.1,705.2,36.8,0
2.29,25.13,51.0,42.1,1.22,0.46,322.1,25.3,0
1.83,23.18,52.0,47.1,1.27,2.02,649.9,29.3,0
2.89,21.99,46.1,37.1,1.04,0.03,409.1,32.3,0
1.95,17.24,34.3,46.1,5.9,0.2,707.1,33.3,0
2.18,12.18,39.7,51.4,3.99,0.13,181.7,30.6,0
2.42,22.51,44.4,24.9,0.3,0.05,834.6,40.7,0
1.96,25.58,51.9,58.9,4.04,1.99,459.4,25.2,0
1.46,21.51,29.2,56.2,1.18,0.39,318.5,40.1,0
2.03,19.59,39.4,29.5,2.68,1.57,636.1,32.8,0
2.61,24.09,41.0,27.9,0.37,0.18,576.7,29.7,0
2.07,21.63,44.2,56.4,0.69,0.63,568.0,30.3,0
1.86,29.59,32.0,55.6,6.18,0.15,639.4,34.6,0
2.57,27.55,42.8,54.2,2.19,0.0,505.5,23.0,0
2.07,26.32,41.9,33.7,0.3,1.14,456.1,29.0,0
2.0,25.41,34.6,66.3,8.77,0.79,326.1,26.3,0
2.26,16.19,43.8,40.4,1.21,0.65,482.9,39.2,0
2.51,24.98,39.6,50.4,2.18,0.1,423.3,23.4,0
3.15,23.69,50.0,50.5,2.07,1.06,498.7,42.0,0
2.53,24.73,36.1,63.9,3.43,1.82,516.9,24.9,0
2.66,24.22,45.9,49.3,0.96,0.08,760.6,18.3,0
2.0,24.04,36.9,52.2,1.2,0.64,387.9,21.9,0
1.79,34.15,39.0,47.2,5.66,0.45,478.8,22.1,0
2.22,21.66,48.0,36.0,1.97,2.67,434.7,39.6,0
2.24,26.21,47.3,24.8,1.03,0.37,289.6,18.6,0
1.77,19.88,40.8,48.3,1.38,3.46,936.8,30.3,0
2.13,25.56,42.3,33.9,2.25,2.12,359.6,38.3,0
2.36,26.23,30.5,51.5,1.01,0.13,555.4,47.4,0
2.34,23.64,59.0,49.5,4.55,0.79,755.0,27.2,0
2.4,29.51,51.9,49.2,1.05,1.26,314.1,28.8,0
2.32,18.02,51.5,37.5,1.59,1.08,631.4,19.8,0
2.0,19.81,29.0,58.4,1.37,1.36,269.1,25.3,0
1.99,22.96,39.0,52.7,1.45,0.67,379.6,43.3,0
1.72,25.96,41.7,36.2,0.88,2.82,584.2,34.1,0
2.91,22.81,25.7,68.7,2.32,0.38,459.1,36.5,0
2.21,27.79,53.9,45.9,1.69,0.12,718.2,32.5,0
2.11,19.02,59.5,34.7,1.99,4.58,519.3,35.5,0
1.83,16.87,65.6,40.4,5.05,1.27,578.1,41.6,0
3.37,23.39,34.5,32.9,0.41,1.29,396.5,24.8,0
1.77,21.65,46.2,61.6,0.99,2.04,344.2,33.2,0
2.03,24.44,58.2,58.8,3.22,0.66,326.6,23.2,0
2.37,21.88,42.5,55.4,1.51,0.59,359.8,13.8,0
2.44,20.47,39.3,53.5,1.88,3.57,395.8,29.9,0
2.58,21.66,26.3,60.5,1.13,0.59,673.6,28.9,0
2.92,22.13,56.3,45.6,0.95,0.1,560.5,27.5,0
2.4,20.63,44.8,52.2,0.92,0.44,308.3,23.5,0
1.78,21.09,37.7,39.9,2.15,2.48,438.2,29.0,0
2.1,20.18,47.8,46.5,7.39,0.12,495.4,31.0,0
2.32,25.85,46.5,52.5,4.18,1.51,940.0,41.7,0
3.03,22.87,46.7,20.0,1.41,0.37,501.3,31.7,0
1.64,32.16,42.8,41.8,0.3,1.64,568.0,32.1,0
2.68,22.72,61.2,49.6,3.76,0.87,351.1,22.8,0
2.27,19.52,43.7,47.2,2.02,1.21,608.1,21.3,0
2.54,34.02,61.2,43.5,6.81,0.33,707.1,21.1,0
2.16,23.86,50.6,53.9,2.45,0.22,477.4,25.9,0
1.86,26.46,48.5,40.9,1.49,0.08,592.3,28.4,0
2.5,24.66,43.9,35.8,1.26,2.1,586.3,29.5,0
2.46,24.8,54.7,59.8,0.55,1.49,510.4,22.3,0
2.59,24.41,46.1,58.4,1.61,0.42,693.6,12.3,0
2.19,17.04,35.7,42.0,3.31,2.18,380.2,25.1,0
1.96,23.65,35.3,47.3,0.3,2.15,369.2,34.6,0
1.58,16.04,49.2,56.5,5.47,0.18,500.7,25.4,0
2.53,21.22,35.9,48.4,0.45,1.5,444.0,27.5,0
2.37,18.73,44.4,53.3,0.96,0.41,63.3,16.8,0
1.81,23.61,55.6,52.8,2.28,0.76,390.3,28.9,0
1.98,23.5,48.0,44.8,0.42,0.67,180.5,30.9,0
2.01,24.17,37.8,53.2,1.49,1.1,451.9,24.0,0
1.61,23.29,59.1,38.4,1.94,0.51,607.0,34.8,0
1.87,19.27,50.5,51.9,2.21,0.09,508.1,36.4,0
1.75,20.83,55.2,47.3,1.21,1.34,520.0,42.8,0
2.04,26.14,22.3,44.4,0.59,3.88,476.7,21.5,0
1.9,26.81,48.3,35.5,4.52,1.32,531.8,30.0,0
1.55,16.84,53.4,49.3,2.48,0.93,923.7,19.7,0
3.01,15.11,62.0,48.4,2.21,0.21,447.2,32.2,0
2.7,18.73,30.4,39.6,1.14,1.18,498.0,31.4,0
1.89,26.7,57.1,32.0,2.87,1.13,370.3,14.5,0
2.31,27.47,61.4,31.6,0.5,1.16,214.4,29.9,0
2.37,17.84,24.8,45.5,5.48,2.67,539.8,26.6,0
2.68,23.38,49.8,51.1,1.09,1.51,669.8,19.7,0
1.87,30.25,51.2,66.5,3.12,1.84,848.0,26.0,0
2.64,23.87,41.7,47.5,3.86,0.45,471.9,42.4,0
1.98,28.4,40.1,31.7,1.97,0.38,461.1,32.0,0
1.67,26.49,51.7,45.9,2.12,0.28,640.3,22.2,0
2.49,17.9,38.9,60.5,1.7,1.81,756.8,25.7,0
2.72,21.15,42.8,41.2,3.64,1.44,314.6,14.5,0
3.24,22.16,53.1,59.2,1.07,0.5,599.7,20.4,0
1.72,22.47,62.5,49.8,2.77,0.18,774.2,39.8,0
2.48,26.12,50.4,54.5,1.84,2.25,462.7,34.4,0
2.04,23.84,46.3,66.6,4.61,0.58,326.3,31.2,0
2.51,8.79,39.8,29.6,4.36,0.25,617.8,30.7,0
1.61,16.09,34.9,57.0,1.13,0.19,298.2,37.9,0
1.69,12.16,56.1,47.1,3.61,3.03,678.5,30.2,0
1.89,22.79,43.5,38.5,2.43,0.17,798.6,26.0,0
2.23,23.08,56.5,47.0,1.76,0.53,425.0,27.4,0
1.94,23.27,41.7,64.9,3.45,1.2,748.7,26.2,0
2.46,17.68,38.5,61.3,2.99,0.63,594.7,26.1,0
2.61,25.03,49.2,28.0,1.22,0.78,707.9,39.9,0
2.44,25.22,44.2,40.3,0.64,1.95,402.5,20.6,0
2.85,16.35,32.9,57.4,0.78,8.61,593.5,24.5,0
2.37,15.4,63.2,47.8,0.99,0.76,536.3,15.2,0
1.71,22.0,38.7,47.8,1.48,0.57,382.2,35.1,0
2.75,30.06,54.3,32.3,2.24,0.63,447.2,30.4,0
1.96,29.65,53.4,40.5,1.85,0.55,586.4,40.2,0
2.56,24.54,32.4,34.4,0.45,0.77,331.3,23.5,0
2.83,18.72,35.0,31.5,1.31,0.49,319.8,22.4,0
2.38,25.99,42.0,35.4,5.69,0.75,308.4,19.8,0
1.6,19.96,36.3,38.7,1.22,3.49,383.6,31.2,0
1.83,18.55,62.3,40.4,0.4,0.4,542.9,25.5,0
2.73,12.35,43.0,39.6,2.97,1.27,424.0,30.1,0
2.13,22.46,53.9,58.2,2.54,0.8,691.7,25.0,0
2.23,19.17,50.1,38.9,2.43,1.58,283.4,38.1,0
2.5,22.43,47.6,62.3,2.24,0.77,577.0,36.9,0
2.48,11.65,45.4,43.2,0.8,0.21,445.0,28.6,0
2.31,22.76,57.4,52.4,1.7,2.47,484.3,35.4,0
2.12,11.06,36.7,52.7,0.88,1.35,602.7,27.1,0
2.07,26.9,62.3,39.0,0.83,0.9,104.8,27.7,0
2.54,24.35,32.1,44.7,6.73,2.13,179.3,12.9,0
2.42,20.75,52.8,43.0,3.01,4.48,490.6,31.5,0
2.1,24.53,30.9,51.7,2.19,0.63,466.6,28.2,0
2.63,17.6,41.8,46.7,1.55,0.52,285.8,34.2,0
2.15,22.33,45.9,40.5,2.85,1.68,800.8,33.0,0
1.86,25.58,40.1,49.2,1.83,0.73,326.2,22.8,0
1.9,8.08,43.2,51.4,2.93,0.11,420.2,26.7,0
1.81,19.99,31.1,66.5,4.63,0.53,672.5,24.7,0
2.09,21.9,35.1,48.7,2.38,1.98,398.7,35.3,0
2.69,21.12,50.0,48.1,0.82,1.47,369.8,39.0,0
1.88,28.56,45.3,52.3,3.79,2.38,558.4,33.6,0
2.28,16.94,38.1,38.5,1.54,0.19,388.5,41.9,0
1.94,19.2,58.2,30.7,2.07,0.34,559.2,31.7,0
2.1,13.38,32.8,44.9,1.35,0.29,577.0,21.2,0
1.6,28.8,41.4,58.7,0.52,4.26,556.9,18.3,0
2.11,20.89,39.9,60.3,3.23,0.22,676.8,21.6,0
2.12,20.03,51.2,29.2,4.14,1.09,442.1,24.8,0
2.42,21.76,45.5,54.7,2.04,1.2,424.4,23.3,0
2.29,24.86,43.9,26.2,3.46,1.16,487.2,28.4,0
1.72,23.56,26.6,52.6,1.03,1.41,75.5,26.7,0
2.63,33.92,53.7,52.0,1.9,0.79,532.1,28.5,0
2.28,24.04,42.8,30.8,0.9,0.1,450.6,45.1,0
2.28,19.91,46.2,58.0,2.36,1.45,557.4,34.1,0
2.2,19.47,37.5,65.4,2.25,0.4,365.6,29.9,0
1.99,20.23,35.9,47.4,1.84,0.09,701.8,35.4,0
2.29,15.24,60.0,49.4,2.03,0.22,468.8,22.4,0
2.39,22.18,27.3,62.8,1.08,0.41,625.3,22.1,0
1.5,25.53,34.5,36.7,0.81,0.68,423.9,34.4,0
1.98,19.24,59.8,37.0,2.48,2.37,570.0,28.0,0
2.1,18.37,51.4,39.6,1.87,0.92,266.7,28.9,0
2.3,28.82,41.7,48.4,0.3,0.77,170.5,20.0,0
2.68,15.58,57.5,48.3,0.74,0.25,469.0,24.7,0
1.89,12.69,49.5,42.5,0.3,3.84,497.0,25.1,0
2.0,16.81,47.3,45.0,5.33,2.87,485.6,24.6,0
1.99,15.07,47.3,42.6,0.79,2.03,456.6,43.0,0
1.88,23.74,49.7,43.1,2.62,0.47,439.8,42.8,0
2.06,20.38,50.1,40.3,1.43,0.99,601.3,36.0,0
2.51,21.01,67.0,40.4,0.5,0.59,767.6,28.7,0
1.78,27.19,43.1,28.0,1.06,0.62,888.1,23.9,0
2.37,18.89,43.4,45.8,2.57,0.09,664.2,20.8,0
1.52,25.49,32.6,28.4,1.2,0.18,156.9,30.4,0
1.98,28.8,44.5,55.5,2.93,3.9,657.6,36.9,0
2.07,19.95,63.6,42.4,0.69,1.13,655.7,33.4,0
2.87,25.32,54.8,46.8,1.68,0.01,484.9,28.7,0
2.09,20.91,39.6,44.3,2.33,1.99,639.1,32.7,0
1.32,26.16,45.3,45.6,0.94,0.11,554.0,27.9,0
1.4,14.93,32.0,60.6,1.61,1.48,497.8,26.1,0
2.21,14.6,35.3,34.5,0.94,1.16,538.0,20.9,0
2.45,20.24,46.5,31.8,2.05,0.08,416.9,25.7,0
2.35,18.0,40.1,49.2,0.79,0.91,224.0,30.1,0
2.27,19.67,34.6,43.0,1.32,0.06,218.4,25.1,0
2.66,21.01,49.9,51.6,1.76,0.08,637.5,20.0,0
1.98,25.24,44.2,55.2,1.66,0.06,346.1,28.8,0
2.56,20.17,29.3,36.9,1.97,0.35,270.6,30.1,0
1.55,18.29,24.2,54.0,0.41,1.94,267.5,25.4,0
1.84,20.42,39.3,37.8,3.23,0.54,428.6,27.8,0
1.48,18.54,29.1,48.7,1.77,1.22,727.4,10.3,0
2.09,17.8,26.3,35.6,1.5,0.16,478.2,33.2,0
2.18,14.74,56.3,49.3,0.44,3.24,285.3,30.0,0
2.25,22.31,44.0,47.8,2.69,0.84,722.3,37.9,0
2.22,19.44,42.3,37.0,3.25,0.03,549.0,26.5,0
1.83,26.35,43.1,34.4,7.96,0.93,448.0,33.1,0
2.12,15.49,33.6,55.5,0.3,0.24,572.8,36.2,0
1.6,19.56,49.1,43.5,4.6,0.26,501.8,28.2,0
2.75,30.16,43.7,58.1,2.01,1.1,392.4,30.4,0
2.08,17.77,37.4,42.6,4.06,0.31,418.0,29.0,0
2.0,20.94,38.9,61.0,2.32,0.29,314.5,16.8,0
2.84,16.53,32.7,38.5,2.53,0.93,429.5,30.7,0
1.7,15.93,40.9,62.7,4.42,0.32,639.6,21.4,0
