Spindle_Speed,Feed_Rate,Cutting_Force,Tool_Wear_Index,Spindle_Vibration,Axis_Feed_Error,Coolant_Pressure,Motor_Temperature,CNC_Failure
6374.3,887.9,690.3,44.4,0.88,8.32,19.66,45.8,0
4225.4,833.4,857.1,239.6,3.76,2.03,20.12,59.5,0
5620.9,1197.0,847.1,132.3,2.46,6.42,20.09,38.7,0
7544.1,332.8,777.9,87.4,0.45,3.34,21.41,38.0,0
7195.1,636.9,732.3,174.2,2.58,3.74,13.53,49.2,0
6022.8,719.8,1110.6,152.8,2.53,4.71,20.13,40.5,0
4537.8,971.7,861.4,63.6,5.37,2.87,26.42,37.4,0
6968.4,975.1,852.9,211.7,1.47,3.1,9.68,47.0,0
6029.1,626.8,673.4,26.3,1.25,8.68,18.51,44.6,0
2519.5,999.6,998.5,149.3,0.51,4.21,20.52,41.4,0
7173.9,719.3,628.9,119.9,1.76,5.24,15.47,53.2,0
5963.7,1042.3,950.1,83.2,1.18,8.55,13.67,41.6,0
7803.7,593.5,956.1,200.1,2.38,8.47,18.25,55.1,0
4357.1,775.3,759.2,160.9,2.58,3.56,17.64,47.8,0
1234.9,702.0,919.9,184.7,1.84,2.06,22.77,31.8,0
6418.6,1011.2,890.8,105.4,4.38,1.31,17.65,48.4,0
6437.3,695.4,841.3,226.8,1.15,1.06,22.05,41.0,0
3464.0,791.5,852.8,89.3,1.07,2.93,20.91,33.6,0
4532.3,901.4,863.6,132.1,3.71,1.25,22.86,45.0,0
10132.8,909.1,878.6,224.7,2.2,3.84,18.58,40.6,0
5541.6,977.4,863.3,29.1,1.49,2.21,19.37,64.8,0
7096.4,842.2,607.1,35.0,3.97,3.16,24.39,41.4,0
5024.0,716.4,816.5,238.7,1.5,3.75,25.11,47.1,0
2864.5,730.1,908.3,233.4,1.08,3.2,26.77,37.4,0
5744.6,805.1,871.4,187.5,1.34,1.37,15.64,43.6,0
5601.6,849.9,1059.8,121.4,1.48,4.89,16.48,50.0,0
5400.2,770.6,986.4,126.4,0.83,7.08,21.35,67.6,0
5828.0,803.8,658.5,69.2,1.55,7.02,18.68,47.3,0
6396.4,496.5,813.3,109.5,1.77,6.14,11.75,31.2,0
5774.8,933.5,781.5,109.2,2.8,3.32,21.71,58.8,0
4104.0,836.2,849.0,18.3,3.67,2.42,16.65,53.4,0
6729.3,1000.4,849.3,114.2,3.71,5.76,20.08,20.0,0
3075.9,800.0,984.5,120.4,1.73,4.82,21.06,31.2,0
2924.5,452.3,889.0,163.1,0.99,5.76,18.39,40.9,0
7108.8,728.3,1120.7,128.8,0.79,8.62,18.83,36.5,0
6760.5,760.0,903.0,208.2,0.98,3.94,22.62,44.2,0
5913.9,948.6,667.3,94.5,0.48,2.11,12.98,40.1,0
3906.8,385.9,747.2,104.2,0.94,2.68,14.95,53.5,0
4938.1,808.2,982.8,141.4,7.89,4.35,9.77,54.6,0
5605.9,902.7,494.9,56.6,4.01,2.57,17.51,34.2,0
3606.2,667.7,553.9,100.5,1.93,5.87,26.3,63.3,0
4891.5,814.9,852.4,167.8,1.36,5.75,15.52,58.1,0
6978.5,674.6,1059.2,104.7,2.32,7.22,20.47,20.0,0
8141.0,654.1,1137.5,218.5,0.77,7.24,19.76,36.9,0
5370.8,718.3,802.2,151.5,1.45,0.2,15.93,34.7,0
7134.7,657.9,1083.4,45.4,0.36,2.04,17.27,36.3,0
3128.9,936.7,865.9,122.1,2.33,4.27,11.98,22.4,0
6989.2,653.0,513.1,185.9,3.78,1.2,21.72,46.5,0
4794.1,619.4,848.2,158.0,0.99,3.86,25.91,37.9,0
6461.0,1153.6,713.8,213.6,0.69,2.07,14.87,49.9,0
5628.4,992.1,1052.0,182.5,1.0,2.96,20.65,66.3,0
7980.6,427.7,844.4,24.2,0.3,8.18,24.42,60.0,0
4688.3,647.0,568.9,35.9,0.91,7.08,23.74,39.3,0
6941.4,848.5,520.1,159.4,1.09,4.07,22.8,44.6,0
5580.7,864.8,845.4,64.8,5.24,1.8,26.03,51.2,0
5762.5,501.9,317.6,145.2,1.97,4.86,14.45,61.7,0
5724.2,1031.7,736.0,192.2,0.88,0.2,17.14,45.7,0
4731.5,965.0,900.8,142.7,1.26,5.7,19.53,34.6,0
5978.9,896.4,617.5,105.6,1.06,5.46,22.77,51.0,0
5906.0,1071.3,1068.7,158.6,1.09,1.11,23.68,33.6,0
6361.9,890.5,1112.0,43.0,2.34,7.39,20.09,33.9,0
6126.8,889.7,626.3,176.3,0.78,2.56,22.0,54.2,0
7197.0,1111.5,784.4,170.3,0.66,1.76,21.53,56.3,0
7385.3,1020.2,1068.8,128.3,3.3,4.49,12.82,59.8,0
4424.1,631.7,849.7,74.1,2.04,0.75,17.27,59.1,0
7303.2,926.6,543.2,193.4,0.3,1.89,11.43,51.3,0
4220.5,667.1,818.5,127.4,1.86,4.93,18.51,40.6,0
6881.8,900.8,662.4,23.6,0.67,2.92,19.69,32.3,0
6929.6,895.3,1093.8,221.3,0.55,7.58,20.27,44.0,0
3133.0,523.3,983.3,186.6,3.62,0.2,18.02,42.3,0
6139.5,775.6,781.0,144.5,0.87,4.29,21.32,43.3,0
5297.3,853.1,881.3,110.5,1.35,6.55,20.01,44.3,0
4861.9,712.7,562.2,230.8,1.7,6.03,16.96,41.1,0
8026.3,862.9,684.2,188.3,3.71,2.31,14.52,47.7,0
5019.5,961.2,1191.7,133.0,0.65,8.61,16.92,35.6,0
4790.4,793.9,861.8,160.2,2.11,0.2,21.1,49.1,0
6113.5,844.9,1054.6,74.6,1.83,3.94,19.63,32.9,0
7028.4,1076.7,901.0,55.0,2.21,6.33,20.78,48.2,0
5787.5,894.6,1139.1,72.9,1.96,7.07,20.77,41.4,0
7749.6,840.2,410.3,77.4,1.37,1.77,24.68,48.8,0
6796.5,608.4,808.6,180.1,1.68,4.38,17.26,59.2,0
2732.7,934.2,1211.9,42.2,4.4,6.01,23.07,26.0,0
5205.8,866.0,1060.4,188.8,2.11,3.59,27.19,42.6,0
5157.2,1056.7,1141.6,130.4,1.98,1.03,14.02,48.3,0
6719.0,809.4,848.5,98.5,0.93,0.2,21.27,41.9,0
2062.8,436.7,731.8,79.1,5.08,2.37,17.88,45.8,0
9823.5,460.0,624.0,128.0,1.99,2.62,16.68,46.4,0
6796.5,947.1,608.7,83.0,2.8,2.11,28.61,58.8,0
6223.3,686.0,1027.6,108.8,0.66,8.66,22.2,31.5,0
7772.4,887.4,962.9,180.0,1.15,5.39,18.52,29.1,0
9515.5,822.8,835.4,154.0,0.87,3.29,24.08,47.7,0
7306.1,766.6,961.8,182.0,2.43,3.45,23.57,57.0,0
7423.2,780.7,881.3,174.0,0.48,3.6,20.24,55.8,0
6196.0,626.9,1061.7,197.5,2.47,5.49,20.52,40.6,0
5787.7,796.8,1059.6,56.4,2.39,1.31,19.46,34.0,0
5286.3,683.1,615.5,238.9,0.32,1.61,19.32,48.9,0
4760.8,725.5,910.2,119.4,2.32,3.94,16.67,50.2,0
4969.5,735.3,482.8,175.2,1.27,0.2,17.79,32.3,0
3974.2,754.7,879.3,165.9,5.2,1.98,19.88,38.4,0
5886.2,984.4,982.9,140.2,2.63,6.24,18.54,48.0,0
3473.0,774.0,561.0,239.0,1.24,5.97,17.07,45.1,0
6286.4,1004.7,758.4,60.0,1.79,0.2,26.99,56.2,0
5945.5,1107.6,852.1,107.0,2.99,3.72,21.75,47.7,0
6220.4,971.0,901.5,39.4,0.39,0.69,18.79,32.7,0
5216.8,906.9,788.7,51.8,1.62,2.09,24.41,48.0,0
10615.3,865.4,592.1,174.0,2.89,2.43,18.55,31.9,0
8040.2,973.1,838.1,11.1,1.37,5.64,17.91,49.0,0
4133.2,817.9,486.5,214.7,2.31,6.34,15.97,42.3,0
6349.3,996.9,798.8,155.6,1.55,2.72,19.28,65.3,0
5088.0,922.8,752.9,111.4,0.35,0.22,22.95,48.7,0
4478.3,728.0,820.5,86.2,2.48,0.2,22.54,55.9,0
3989.9,979.2,726.9,39.0,3.65,6.82,21.5,43.3,0
6648.3,818.3,518.3,222.0,0.62,3.28,20.84,40.5,0
4977.9,778.8,769.4,173.8,1.81,3.45,18.48,50.1,0
7451.7,704.8,1054.8,87.4,0.73,1.11,26.53,39.8,0
7490.7,833.2,1127.5,26.3,0.63,6.28,30.0,47.5,0
8060.9,999.3,1386.7,84.9,1.06,5.51,19.65,37.8,0
4721.4,977.8,1222.2,52.5,2.39,2.9,20.08,61.2,0
6713.0,870.7,586.7,190.8,1.0,1.65,12.62,45.5,0
6948.7,919.9,760.1,175.5,0.89,4.43,20.11,38.3,0
5288.7,1054.3,845.0,124.6,1.23,0.2,17.06,40.8,0
4842.3,770.0,831.2,213.7,1.36,5.2,24.96,53.8,0
8414.3,576.9,865.3,51.6,1.64,3.22,25.45,46.7,0
6341.2,1060.2,1379.7,114.0,4.86,4.44,14.93,37.2,0
6954.0,694.0,611.9,173.4,5.68,3.89,18.13,56.2,0
4766.9,661.9,693.0,25.6,1.69,6.11,20.68,45.7,0
4171.1,440.8,1211.6,95.7,2.46,6.27,25.95,47.5,0
5145.8,914.3,714.5,141.5,0.31,6.59,24.75,38.1,0
5814.0,475.7,936.6,94.4,3.58,4.24,25.1,42.2,0
4403.7,649.9,1077.6,120.4,1.89,3.79,19.34,44.0,0
5985.2,917.6,957.0,149.9,0.36,2.3,25.27,36.4,0
3467.2,944.4,892.2,94.7,3.07,2.53,13.18,23.5,0
4319.9,669.7,1056.5,34.4,2.38,4.87,22.23,57.7,0
7006.4,773.2,653.5,42.1,2.67,4.04,20.21,32.3,0
6905.7,625.5,740.8,131.2,6.55,7.04,26.56,37.9,0
5412.2,690.3,967.8,50.2,1.7,3.41,17.71,39.8,0
4473.4,853.2,394.7,214.7,2.2,0.4,23.1,60.4,0
4458.9,699.7,1161.6,201.9,1.87,4.37,28.29,41.8,0
5440.1,751.2,916.7,90.3,1.06,6.32,19.64,47.8,0
6966.8,507.1,883.7,201.1,3.38,5.28,21.74,51.7,0
7392.4,1026.6,491.3,132.6,1.77,5.18,19.85,57.4,0
5255.2,902.0,566.9,46.6,2.12,6.52,17.47,38.8,0
4269.8,958.6,762.3,151.3,4.06,4.52,18.08,50.3,0
6401.8,1058.1,1027.6,166.3,2.17,0.2,22.07,38.4,0
4764.7,635.0,393.1,29.3,3.35,6.11,17.92,29.2,0
5222.6,728.3,1023.4,82.3,0.44,4.7,20.75,43.7,0
7987.9,421.0,770.8,11.2,1.14,3.68,16.94,38.3,0
7240.7,1428.1,800.8,82.8,3.05,0.94,24.17,60.4,0
6237.0,770.1,905.8,87.2,1.51,2.0,22.91,58.8,0
4092.1,1007.7,909.2,154.9,6.61,0.2,15.58,55.1,1
6317.1,552.4,693.3,55.8,1.13,2.65,18.27,46.2,0
7594.0,999.3,987.5,16.9,6.13,2.49,17.48,44.7,1
5436.5,1171.5,339.7,82.6,0.62,3.69,19.08,48.0,0
8026.7,787.9,750.9,199.9,0.35,7.9,23.09,44.7,0
7939.1,597.8,883.8,101.8,0.61,6.39,17.29,39.3,0
8495.6,772.2,774.1,105.5,3.37,4.09,17.64,40.5,0
6457.9,354.6,448.1,117.9,0.44,2.11,18.8,51.9,0
6881.1,792.4,1016.8,182.9,0.72,1.12,21.71,64.2,0
8121.3,964.2,575.4,120.4,1.02,6.67,11.85,46.5,0
6671.1,792.8,835.1,31.0,4.61,0.79,21.49,45.1,0
5248.1,743.2,883.7,57.5,2.58,1.08,11.32,39.1,0
5327.2,905.5,854.4,53.2,1.55,10.41,19.94,29.1,0
6357.8,920.8,1107.2,126.8,0.3,3.5,17.6,50.8,0
4064.2,468.0,838.3,16.9,2.02,9.19,13.15,36.5,0
5785.1,817.8,944.0,75.2,0.49,3.11,23.79,28.8,0
7644.8,1287.2,837.7,149.7,2.18,7.12,18.14,59.0,0
2713.1,533.0,984.9,91.6,2.69,4.67,15.06,54.5,0
8301.7,782.9,1156.6,172.8,2.14,2.26,21.23,29.8,0
7683.6,1188.3,880.3,100.0,3.43,1.77,24.15,67.4,0
5310.4,1020.8,1022.0,235.2,1.02,0.2,15.1,31.1,0
6815.1,697.3,1170.2,232.0,3.56,1.5,23.95,31.1,0
6004.7,841.2,1148.6,194.0,1.13,5.72,13.72,28.2,0
7845.0,799.6,765.2,229.5,0.68,3.81,11.8,40.9,0
7474.0,650.4,1078.0,57.1,1.08,2.57,18.67,56.3,0
3899.9,785.1,904.7,182.7,1.69,3.7,19.66,30.0,0
6880.9,744.0,1095.8,84.0,0.61,6.37,24.09,38.7,0
5691.6,822.5,975.1,176.8,1.54,0.53,18.04,48.2,0
6124.2,650.3,910.6,96.0,2.21,4.86,19.81,40.1,0
4907.7,544.7,945.5,76.6,1.0,0.25,17.51,45.0,0
8622.2,791.7,906.2,230.5,3.28,0.2,28.54,53.6,0
7560.1,1143.0,914.8,58.3,1.5,2.45,18.29,39.6,0
4890.3,816.4,815.1,184.5,0.33,2.78,17.64,36.3,0
3998.1,733.7,794.6,165.2,1.47,3.17,18.76,48.7,0
5421.5,950.8,1237.9,79.8,0.45,3.73,19.03,45.2,0
6651.8,768.3,955.1,115.4,0.43,5.3,12.09,51.8,0
6360.3,1173.6,723.9,42.9,0.8,2.12,16.27,53.1,0
7879.7,799.2,789.0,221.9,2.98,0.64,14.78,27.4,0
7184.9,940.1,1082.4,232.7,2.04,6.67,17.06,37.8,0
7454.4,649.1,688.0,178.5,0.31,7.15,26.5,40.1,0
6490.3,900.6,524.0,205.4,3.12,4.49,11.31,41.2,0
3916.1,855.0,540.1,29.0,4.23,5.12,14.71,60.5,0
5706.5,788.7,469.6,98.3,1.9,6.47,22.1,20.0,0
7590.1,699.6,564.3,86.1,0.94,6.49,16.64,40.6,0
5922.7,672.4,590.2,139.9,1.27,0.96,23.88,35.5,0
6754.6,856.5,1154.8,52.2,2.32,3.39,24.59,54.2,0
5521.9,925.8,839.8,139.6,0.3,0.2,12.6,37.1,0
4455.3,774.6,770.1,160.5,1.26,4.66,14.69,58.8,0
5815.0,857.5,532.4,40.4,0.48,5.48,27.44,44.4,0
6463.6,792.4,818.5,40.3,1.96,0.54,21.82,42.5,0
5016.5,819.7,467.8,18.1,0.66,5.63,14.36,39.5,0
5646.4,759.9,768.7,185.0,4.96,6.36,16.37,41.6,0
4590.8,803.6,1304.2,86.1,2.24,7.73,22.83,28.4,0
7678.9,1339.6,996.0,61.8,2.1,3.6,19.64,31.4,0
5558.3,862.3,803.8,189.0,1.41,5.19,20.93,39.5,0
8179.1,929.1,1003.6,42.9,0.85,7.3,17.58,51.6,0
8293.1,887.6,735.3,108.3,0.51,1.04,18.17,54.0,0
5878.4,747.4,673.9,181.3,2.39,3.64,24.36,29.3,0
4487.3,1058.8,1224.9,142.0,0.53,0.77,23.2,53.5,0
2871.2,741.8,598.7,137.4,1.35,4.11,13.99,47.1,0
3791.9,1011.0,772.1,46.2,1.16,3.43,18.14,50.8,0
3939.2,733.2,917.3,51.6,3.18,2.4,23.63,43.9,0
8067.7,608.0,644.0,144.0,2.62,5.54,8.62,53.8,0
6173.7,873.1,993.1,15.4,3.9,2.1,11.14,38.3,0
6584.4,579.1,782.5,209.9,0.75,3.0,26.79,43.6,0
2669.4,907.1,996.1,90.6,1.28,6.79,19.97,35.1,0
4203.1,561.2,978.9,105.8,2.87,9.05,19.39,30.8,0
7330.6,736.2,796.5,69.4,2.16,7.58,22.94,20.0,0
6430.2,513.7,1226.3,211.6,1.08,4.66,12.05,38.0,1
5779.2,1364.8,703.6,157.8,6.94,5.84,20.7,45.1,1
6847.3,469.2,1146.8,113.5,3.95,4.73,24.11,52.6,0
8453.7,802.0,1108.5,144.6,2.24,0.2,18.29,56.3,0
5668.4,1028.7,1239.6,97.5,0.34,0.2,26.53,66.5,0
6104.1,1007.3,888.3,117.1,1.75,3.29,27.0,40.8,0
6288.9,970.3,676.5,92.3,1.36,8.8,25.37,39.3,0
9588.2,736.6,1306.9,104.5,2.89,1.02,21.4,77.0,0
2851.0,1070.2,776.4,82.4,0.75,5.82,19.56,45.5,0
7024.8,982.7,671.0,27.9,1.22,0.88,18.12,35.6,0
5827.8,842.5,808.2,18.6,3.04,6.28,19.73,37.9,0
6850.2,848.1,634.0,50.0,2.38,5.4,24.06,39.0,0
5013.9,739.2,965.8,67.9,0.56,0.84,14.68,51.0,0
5926.6,618.1,716.8,214.8,3.36,4.29,20.86,42.9,0
7067.1,1047.4,786.8,150.6,1.79,5.64,23.08,42.1,0
10669.4,1062.4,1062.9,230.4,1.22,4.58,16.67,53.8,0
7212.1,623.2,987.2,88.1,3.93,6.98,19.78,42.2,0
4727.9,769.2,853.4,102.4,1.26,5.79,23.31,41.9,0
5364.4,771.3,887.6,175.5,2.71,8.62,22.11,37.5,0
5319.9,793.5,852.7,142.9,4.69,7.96,18.05,54.5,0
3306.5,812.9,755.1,131.4,2.7,5.25,16.25,53.6,0
5504.9,989.4,849.4,142.4,1.85,6.06,15.38,48.0,0
7099.2,650.6,958.0,144.4,2.11,3.47,19.73,44.1,0
4088.7,630.7,822.2,186.1,0.3,5.04,21.81,55.9,0
7572.7,1047.3,942.3,163.7,2.28,5.68,19.68,30.8,0
6731.7,707.5,665.9,230.2,1.65,2.64,16.82,56.2,0
4898.7,547.4,717.1,228.0,2.12,7.83,22.09,49.3,0
5787.7,703.0,688.4,107.0,0.52,3.05,19.5,35.0,0
8397.5,734.0,725.7,18.2,4.45,4.77,16.36,29.1,0
7100.3,1111.0,1133.2,12.5,0.55,3.55,15.39,39.2,0
6013.2,985.0,1009.7,38.3,0.82,7.68,18.8,43.9,0
5643.5,1029.5,613.1,27.2,2.66,0.56,18.44,53.0,0
6114.9,964.0,946.2,95.9,1.2,0.8,18.52,51.9,0
5232.4,989.2,764.1,22.2,1.29,2.51,26.25,50.1,0
2842.9,662.4,699.9,153.7,1.2,3.06,21.6,52.6,0
9063.3,760.3,523.1,53.7,1.06,4.14,20.92,57.5,0
6233.0,602.0,1063.8,128.2,2.85,0.81,17.87,63.0,0
6597.2,757.9,550.0,33.7,5.76,4.63,21.8,40.1,0
5913.1,936.8,838.6,200.4,1.74,0.76,18.07,44.4,0
4897.3,826.9,641.8,189.4,1.59,4.34,27.59,34.3,0
5721.1,1062.3,1020.7,98.9,0.88,6.98,26.07,44.6,0
3600.9,571.7,776.4,219.4,2.18,6.14,14.82,37.4,0
9415.6,900.0,820.4,52.7,1.49,3.13,16.32,58.7,0
4148.2,550.3,827.8,197.2,3.29,2.48,26.4,44.6,0
4452.1,818.8,916.6,135.5,0.63,10.42,19.09,34.2,0
5339.6,948.1,852.9,85.8,1.4,5.73,21.63,39.2,0
7932.1,757.1,840.5,29.4,2.75,5.63,18.29,41.4,0
6021.8,910.2,736.0,49.4,2.54,6.53,8.9,32.3,0
4145.8,608.1,503.6,208.5,1.74,5.43,15.32,45.5,0
7881.5,467.3,603.9,149.6,1.05,5.41,21.33,56.2,0
7096.5,911.4,1008.1,64.5,1.04,4.89,19.81,30.4,0
6807.7,1148.8,782.7,124.0,2.58,4.81,18.78,48.7,0
7073.6,600.8,703.9,34.8,3.25,3.31,19.84,23.5,0
9591.5,1044.4,540.7,32.7,3.44,3.83,15.17,51.8,0
9277.6,808.7,471.7,218.8,1.43,7.83,14.58,35.7,0
4969.9,532.9,695.3,115.3,1.14,6.15,12.22,57.8,0
8435.8,573.7,1045.4,93.2,2.12,1.97,20.35,53.9,0
6574.8,803.2,727.4,228.3,1.49,6.35,23.92,49.3,0
6748.6,719.1,938.1,101.8,1.19,3.84,23.6,43.4,0
3461.6,537.4,717.3,87.3,1.37,2.17,24.34,36.6,0
5744.4,461.2,990.6,72.8,2.49,5.07,12.01,47.8,0
4780.8,630.7,772.6,140.0,1.18,1.89,18.15,45.5,0
7242.1,838.8,579.0,138.4,1.16,1.77,21.92,48.6,0
7606.6,798.7,790.8,13.7,1.55,7.23,20.13,36.6,0
2888.3,699.8,1253.5,160.4,0.81,0.97,18.44,58.1,0
5966.9,840.4,1243.8,191.3,2.36,4.53,23.35,60.0,1
7682.8,1008.0,957.0,151.7,0.86,6.23,27.34,41.3,0
5720.0,878.8,819.8,210.1,1.58,1.98,13.36,45.1,0
7093.6,775.7,916.9,73.6,1.87,6.78,25.97,45.7,0
6526.7,985.6,919.7,54.2,0.3,5.59,18.53,46.4,0
6512.5,608.0,841.2,170.4,1.34,12.64,20.49,37.6,0
5593.0,755.0,947.0,53.4,2.35,4.42,19.26,50.2,0
4175.1,759.8,895.8,31.0,0.59,8.74,15.34,34.7,0
4317.7,552.6,780.5,32.2,1.61,1.05,20.66,47.5,0
7064.0,716.0,587.0,186.7,1.3,2.09,22.02,26.3,0
6029.2,385.0,748.8,16.6,1.02,6.84,17.56,51.0,0
5792.2,1182.4,1025.9,76.6,0.92,2.68,11.59,47.4,0
5364.2,612.5,843.1,39.7,1.32,2.9,20.59,39.2,0
5542.2,1117.2,916.1,183.6,3.51,8.78,24.78,49.0,0
7570.4,807.6,787.7,125.8,2.16,5.77,19.58,59.9,0
5497.1,913.0,616.9,57.3,1.57,5.44,17.72,60.1,0
3988.4,702.2,797.5,182.6,2.78,4.8,23.32,50.8,0
7115.5,841.6,625.1,182.6,2.0,5.04,19.07,50.1,0
5692.7,930.1,611.0,130.3,2.96,0.2,18.41,55.8,0
6047.1,932.9,1115.2,73.4,1.06,4.49,19.29,53.8,0
8411.4,955.0,757.6,144.8,1.43,2.34,18.41,36.8,0
5969.2,726.3,686.9,224.7,3.92,6.62,19.49,48.9,0
6433.8,703.9,1206.0,21.9,0.45,2.31,21.28,42.2,0
4231.6,481.2,1029.3,71.4,2.67,2.68,24.72,62.6,0
5670.5,904.6,768.3,75.5,1.81,0.66,11.27,51.7,0
6914.3,1016.5,944.1,155.3,1.31,5.65,18.09,42.9,0
3666.9,1123.2,798.1,159.8,7.07,7.64,25.51,43.3,1
6301.3,861.0,697.6,57.5,0.61,1.82,18.42,31.0,0
6151.2,646.7,954.4,59.7,0.3,2.39,24.44,46.6,0
6061.9,460.6,778.7,223.5,2.51,6.55,20.76,39.7,0
7555.7,1008.3,866.6,183.9,0.55,3.9,25.55,47.0,0
6501.7,440.7,1074.7,224.9,2.14,4.59,21.17,71.3,0
8217.1,731.9,1050.5,200.8,1.79,5.36,24.72,44.7,0
4509.6,755.1,729.0,102.5,0.3,3.44,21.26,31.9,0
6203.9,786.1,956.9,38.0,4.21,3.12,24.46,41.4,0
6126.7,807.2,601.9,154.8,0.95,1.73,27.0,44.7,0
4396.1,827.6,949.1,91.0,1.79,1.48,22.74,41.9,0
7434.4,316.9,882.7,107.8,5.75,0.2,23.8,47.3,0
9487.0,802.9,933.4,108.0,4.99,4.41,17.57,44.7,0
5974.5,354.1,784.6,225.4,5.43,4.41,20.01,49.1,0
6757.5,946.4,1308.5,25.8,2.06,5.17,14.83,47.4,0
6126.8,689.0,651.7,54.4,2.32,6.22,22.04,59.6,0
4929.6,368.6,1063.7,149.8,0.91,4.57,23.32,51.5,0
3268.9,637.2,623.0,213.3,1.05,0.53,15.45,55.6,0
4941.3,686.0,961.0,221.1,3.37,2.29,27.05,38.4,0
3912.1,1038.1,976.7,138.5,3.59,1.53,18.47,51.3,0
8556.2,839.3,862.1,17.9,0.89,1.6,23.92,51.5,0
5827.3,868.9,741.0,93.5,1.16,5.42,18.86,35.5,0
5481.1,1036.2,881.0,221.3,2.75,4.17,19.06,40.3,0
7333.7,780.8,908.7,125.0,0.51,1.78,8.95,47.3,0
4317.4,950.8,1243.8,177.1,2.52,5.83,20.04,47.1,0
4849.7,936.8,658.1,71.9,0.95,3.48,15.68,48.5,0
6102.1,542.7,727.7,15.8,2.79,2.15,23.12,44.6,0
7543.2,1094.6,912.6,143.0,3.65,5.03,16.91,47.7,0
6752.5,515.9,793.7,202.0,1.16,7.44,17.53,42.9,0
6372.5,983.5,828.0,237.8,1.43,2.42,19.97,45.1,0
6117.2,496.6,1085.5,204.7,3.99,1.66,23.56,53.0,0
6600.4,920.2,229.5,137.4,4.64,5.12,20.61,41.8,0
6302.5,1172.4,718.5,150.0,1.41,4.45,18.48,53.0,0
4455.0,757.4,466.7,199.6,2.16,2.93,22.18,49.0,0
6069.1,748.7,586.9,14.6,0.95,2.49,21.4,58.4,0
4389.5,922.1,1379.0,228.9,0.64,4.37,18.27,47.8,0
6121.6,734.1,981.6,132.2,0.93,1.09,11.02,51.7,0
5279.0,1163.7,1059.3,229.0,1.79,2.97,25.45,20.0,0
9809.1,838.4,832.3,185.8,1.45,2.27,17.61,35.6,0
5940.2,736.0,1016.9,45.0,0.59,1.71,23.0,47.6,0
3893.6,691.9,461.4,48.0,0.3,4.63,22.17,53.6,0
5798.7,613.4,1078.4,91.3,0.69,8.64,14.66,48.5,0
6779.0,674.4,669.6,70.7,2.81,0.2,17.89,41.5,0
8510.0,729.9,733.1,111.0,2.94,6.16,13.46,35.4,0
5115.8,702.5,961.1,148.9,3.4,4.24,14.32,42.9,0
3626.4,668.4,919.6,110.4,2.07,0.2,19.13,49.7,0
7225.3,1219.8,868.6,23.0,5.53,3.09,21.87,48.0,0
3929.1,594.0,550.1,234.4,1.45,12.57,25.4,52.9,0
5345.8,829.3,872.0,107.8,1.63,0.2,19.68,43.8,0
5613.6,918.5,1061.3,205.7,1.56,6.97,15.28,46.2,0
5895.5,926.0,732.9,27.0,1.04,5.05,20.26,31.3,0
7033.7,788.3,1139.3,196.3,2.1,1.74,19.78,38.4,0
4974.5,751.9,658.0,49.9,0.35,5.24,19.68,56.4,0
5589.4,890.3,851.4,166.3,2.59,5.06,20.77,51.1,0
5978.6,853.3,1187.8,162.2,3.1,3.84,28.4,53.9,0
6224.4,748.2,700.1,219.3,3.2,3.22,22.29,40.9,0
6146.7,487.6,1081.9,83.8,0.78,3.02,14.06,59.3,0
6654.0,706.4,1284.4,35.1,0.96,4.75,20.42,47.9,0
7265.8,570.7,887.6,208.9,2.19,5.3,13.77,38.9,0
6589.0,666.6,734.1,86.3,1.27,6.45,22.1,48.8,0
6680.4,806.6,680.0,63.5,3.1,3.6,20.08,51.9,0
3626.7,871.7,1137.0,121.8,1.58,4.9,14.94,49.9,0
6075.3,1156.1,1130.9,43.6,1.11,0.78,18.88,38.7,0
6719.3,692.5,1168.8,78.3,1.34,0.2,19.7,45.3,0
7093.4,954.9,842.8,98.6,2.26,2.92,27.39,54.4,0
4961.5,861.2,1078.3,73.8,0.75,1.1,13.68,41.3,0
5011.4,1059.2,839.3,113.6,5.64,3.98,20.53,46.1,0
5138.8,915.2,655.7,98.5,3.1,5.03,20.75,35.8,0
6804.6,598.3,1097.3,188.2,1.16,4.21,18.75,53.3,0
7550.8,455.4,1209.5,221.2,1.03,2.71,18.72,39.8,1
5388.8,862.3,625.5,33.2,0.87,1.88,15.99,61.0,0
7361.9,694.3,621.3,199.4,1.62,5.77,21.54,52.7,0
6185.2,603.9,858.8,224.3,0.66,6.71,18.21,44.3,0
5813.6,546.5,1060.3,167.9,1.58,4.02,17.67,27.4,0
5682.9,832.2,600.6,239.2,1.37,2.08,23.29,44.6,0
7119.9,1101.5,899.9,87.1,0.55,5.88,22.96,24.1,0
6488.4,718.3,720.1,201.0,1.24,0.88,24.77,40.6,0
9413.7,918.1,1004.2,165.0,0.99,1.34,17.87,61.9,0
4721.7,779.5,674.5,84.4,1.79,5.61,26.6,43.4,0
6777.2,542.1,1019.8,172.1,0.53,0.2,16.0,39.5,0
5206.2,947.0,815.2,127.2,0.48,0.81,17.87,41.5,0
4696.1,581.1,643.8,53.5,1.24,7.02,12.3,48.7,0
5983.7,804.3,864.0,50.0,1.71,0.2,14.61,45.9,0
6206.0,731.7,423.6,174.1,1.44,3.19,25.13,63.9,0
10377.3,978.6,727.0,173.7,1.14,8.39,16.3,49.1,0
